file_id,file_path,label,source,technique,split
edgetts_0745,fake/edgetts/edgetts_0745.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0746,fake/edgetts/edgetts_0746.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0747,fake/edgetts/edgetts_0747.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0748,fake/edgetts/edgetts_0748.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0749,fake/edgetts/edgetts_0749.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0750,fake/edgetts/edgetts_0750.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0751,fake/edgetts/edgetts_0751.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0752,fake/edgetts/edgetts_0752.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0753,fake/edgetts/edgetts_0753.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0754,fake/edgetts/edgetts_0754.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0755,fake/edgetts/edgetts_0755.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0756,fake/edgetts/edgetts_0756.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0757,fake/edgetts/edgetts_0757.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0758,fake/edgetts/edgetts_0758.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0759,fake/edgetts/edgetts_0759.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0760,fake/edgetts/edgetts_0760.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0761,fake/edgetts/edgetts_0761.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0762,fake/edgetts/edgetts_0762.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0763,fake/edgetts/edgetts_0763.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0764,fake/edgetts/edgetts_0764.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0765,fake/edgetts/edgetts_0765.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0766,fake/edgetts/edgetts_0766.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0767,fake/edgetts/edgetts_0767.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0768,fake/edgetts/edgetts_0768.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0769,fake/edgetts/edgetts_0769.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0770,fake/edgetts/edgetts_0770.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0771,fake/edgetts/edgetts_0771.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0772,fake/edgetts/edgetts_0772.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0773,fake/edgetts/edgetts_0773.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0774,fake/edgetts/edgetts_0774.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0775,fake/edgetts/edgetts_0775.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0776,fake/edgetts/edgetts_0776.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0777,fake/edgetts/edgetts_0777.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0778,fake/edgetts/edgetts_0778.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0779,fake/edgetts/edgetts_0779.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0780,fake/edgetts/edgetts_0780.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0781,fake/edgetts/edgetts_0781.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0782,fake/edgetts/edgetts_0782.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0783,fake/edgetts/edgetts_0783.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0784,fake/edgetts/edgetts_0784.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0785,fake/edgetts/edgetts_0785.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0786,fake/edgetts/edgetts_0786.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0787,fake/edgetts/edgetts_0787.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0788,fake/edgetts/edgetts_0788.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0789,fake/edgetts/edgetts_0789.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0790,fake/edgetts/edgetts_0790.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0791,fake/edgetts/edgetts_0791.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0792,fake/edgetts/edgetts_0792.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0793,fake/edgetts/edgetts_0793.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0794,fake/edgetts/edgetts_0794.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0795,fake/edgetts/edgetts_0795.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0796,fake/edgetts/edgetts_0796.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0797,fake/edgetts/edgetts_0797.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0798,fake/edgetts/edgetts_0798.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0799,fake/edgetts/edgetts_0799.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0800,fake/edgetts/edgetts_0800.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0801,fake/edgetts/edgetts_0801.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0802,fake/edgetts/edgetts_0802.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0803,fake/edgetts/edgetts_0803.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0804,fake/edgetts/edgetts_0804.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0805,fake/edgetts/edgetts_0805.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0806,fake/edgetts/edgetts_0806.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0807,fake/edgetts/edgetts_0807.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0808,fake/edgetts/edgetts_0808.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0809,fake/edgetts/edgetts_0809.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0810,fake/edgetts/edgetts_0810.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0811,fake/edgetts/edgetts_0811.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0812,fake/edgetts/edgetts_0812.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0813,fake/edgetts/edgetts_0813.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0814,fake/edgetts/edgetts_0814.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0815,fake/edgetts/edgetts_0815.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0816,fake/edgetts/edgetts_0816.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0817,fake/edgetts/edgetts_0817.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0818,fake/edgetts/edgetts_0818.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0819,fake/edgetts/edgetts_0819.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0820,fake/edgetts/edgetts_0820.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0821,fake/edgetts/edgetts_0821.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0822,fake/edgetts/edgetts_0822.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0823,fake/edgetts/edgetts_0823.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0824,fake/edgetts/edgetts_0824.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0825,fake/edgetts/edgetts_0825.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0826,fake/edgetts/edgetts_0826.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0827,fake/edgetts/edgetts_0827.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0828,fake/edgetts/edgetts_0828.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0829,fake/edgetts/edgetts_0829.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0830,fake/edgetts/edgetts_0830.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0831,fake/edgetts/edgetts_0831.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0832,fake/edgetts/edgetts_0832.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0833,fake/edgetts/edgetts_0833.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0834,fake/edgetts/edgetts_0834.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0835,fake/edgetts/edgetts_0835.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0836,fake/edgetts/edgetts_0836.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0837,fake/edgetts/edgetts_0837.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0838,fake/edgetts/edgetts_0838.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0839,fake/edgetts/edgetts_0839.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0840,fake/edgetts/edgetts_0840.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0841,fake/edgetts/edgetts_0841.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0842,fake/edgetts/edgetts_0842.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0843,fake/edgetts/edgetts_0843.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0844,fake/edgetts/edgetts_0844.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0845,fake/edgetts/edgetts_0845.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0846,fake/edgetts/edgetts_0846.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0847,fake/edgetts/edgetts_0847.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0848,fake/edgetts/edgetts_0848.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0849,fake/edgetts/edgetts_0849.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0850,fake/edgetts/edgetts_0850.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0851,fake/edgetts/edgetts_0851.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0852,fake/edgetts/edgetts_0852.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0853,fake/edgetts/edgetts_0853.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0854,fake/edgetts/edgetts_0854.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0855,fake/edgetts/edgetts_0855.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0856,fake/edgetts/edgetts_0856.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0857,fake/edgetts/edgetts_0857.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0858,fake/edgetts/edgetts_0858.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0859,fake/edgetts/edgetts_0859.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0860,fake/edgetts/edgetts_0860.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0861,fake/edgetts/edgetts_0861.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0862,fake/edgetts/edgetts_0862.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0863,fake/edgetts/edgetts_0863.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0864,fake/edgetts/edgetts_0864.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0865,fake/edgetts/edgetts_0865.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0866,fake/edgetts/edgetts_0866.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0867,fake/edgetts/edgetts_0867.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0868,fake/edgetts/edgetts_0868.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0869,fake/edgetts/edgetts_0869.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0870,fake/edgetts/edgetts_0870.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0871,fake/edgetts/edgetts_0871.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0872,fake/edgetts/edgetts_0872.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0873,fake/edgetts/edgetts_0873.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0874,fake/edgetts/edgetts_0874.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0875,fake/edgetts/edgetts_0875.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0876,fake/edgetts/edgetts_0876.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0877,fake/edgetts/edgetts_0877.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0878,fake/edgetts/edgetts_0878.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0879,fake/edgetts/edgetts_0879.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0880,fake/edgetts/edgetts_0880.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0881,fake/edgetts/edgetts_0881.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0882,fake/edgetts/edgetts_0882.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0883,fake/edgetts/edgetts_0883.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0884,fake/edgetts/edgetts_0884.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0885,fake/edgetts/edgetts_0885.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0886,fake/edgetts/edgetts_0886.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0887,fake/edgetts/edgetts_0887.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0888,fake/edgetts/edgetts_0888.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0889,fake/edgetts/edgetts_0889.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0890,fake/edgetts/edgetts_0890.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0891,fake/edgetts/edgetts_0891.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0892,fake/edgetts/edgetts_0892.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0893,fake/edgetts/edgetts_0893.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0894,fake/edgetts/edgetts_0894.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0895,fake/edgetts/edgetts_0895.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0896,fake/edgetts/edgetts_0896.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0897,fake/edgetts/edgetts_0897.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0898,fake/edgetts/edgetts_0898.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0899,fake/edgetts/edgetts_0899.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0900,fake/edgetts/edgetts_0900.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0901,fake/edgetts/edgetts_0901.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0902,fake/edgetts/edgetts_0902.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0903,fake/edgetts/edgetts_0903.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0904,fake/edgetts/edgetts_0904.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0905,fake/edgetts/edgetts_0905.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0906,fake/edgetts/edgetts_0906.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0907,fake/edgetts/edgetts_0907.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0908,fake/edgetts/edgetts_0908.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0909,fake/edgetts/edgetts_0909.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0910,fake/edgetts/edgetts_0910.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0911,fake/edgetts/edgetts_0911.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0912,fake/edgetts/edgetts_0912.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0913,fake/edgetts/edgetts_0913.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0914,fake/edgetts/edgetts_0914.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0915,fake/edgetts/edgetts_0915.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0916,fake/edgetts/edgetts_0916.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0917,fake/edgetts/edgetts_0917.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0918,fake/edgetts/edgetts_0918.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0919,fake/edgetts/edgetts_0919.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0920,fake/edgetts/edgetts_0920.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0921,fake/edgetts/edgetts_0921.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0922,fake/edgetts/edgetts_0922.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0923,fake/edgetts/edgetts_0923.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0924,fake/edgetts/edgetts_0924.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0925,fake/edgetts/edgetts_0925.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0926,fake/edgetts/edgetts_0926.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0927,fake/edgetts/edgetts_0927.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0928,fake/edgetts/edgetts_0928.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0929,fake/edgetts/edgetts_0929.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0930,fake/edgetts/edgetts_0930.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0931,fake/edgetts/edgetts_0931.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0932,fake/edgetts/edgetts_0932.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0933,fake/edgetts/edgetts_0933.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0934,fake/edgetts/edgetts_0934.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0935,fake/edgetts/edgetts_0935.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0936,fake/edgetts/edgetts_0936.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0937,fake/edgetts/edgetts_0937.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0938,fake/edgetts/edgetts_0938.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0939,fake/edgetts/edgetts_0939.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0940,fake/edgetts/edgetts_0940.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0941,fake/edgetts/edgetts_0941.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0942,fake/edgetts/edgetts_0942.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0943,fake/edgetts/edgetts_0943.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0944,fake/edgetts/edgetts_0944.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0945,fake/edgetts/edgetts_0945.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0946,fake/edgetts/edgetts_0946.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0947,fake/edgetts/edgetts_0947.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0948,fake/edgetts/edgetts_0948.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0949,fake/edgetts/edgetts_0949.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0950,fake/edgetts/edgetts_0950.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0951,fake/edgetts/edgetts_0951.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0952,fake/edgetts/edgetts_0952.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0953,fake/edgetts/edgetts_0953.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0954,fake/edgetts/edgetts_0954.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0955,fake/edgetts/edgetts_0955.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0956,fake/edgetts/edgetts_0956.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0957,fake/edgetts/edgetts_0957.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0958,fake/edgetts/edgetts_0958.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0959,fake/edgetts/edgetts_0959.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0960,fake/edgetts/edgetts_0960.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0961,fake/edgetts/edgetts_0961.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0962,fake/edgetts/edgetts_0962.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0963,fake/edgetts/edgetts_0963.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0964,fake/edgetts/edgetts_0964.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0965,fake/edgetts/edgetts_0965.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0966,fake/edgetts/edgetts_0966.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0967,fake/edgetts/edgetts_0967.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0968,fake/edgetts/edgetts_0968.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0969,fake/edgetts/edgetts_0969.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0970,fake/edgetts/edgetts_0970.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0971,fake/edgetts/edgetts_0971.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0972,fake/edgetts/edgetts_0972.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0973,fake/edgetts/edgetts_0973.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0974,fake/edgetts/edgetts_0974.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0975,fake/edgetts/edgetts_0975.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0976,fake/edgetts/edgetts_0976.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0977,fake/edgetts/edgetts_0977.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0978,fake/edgetts/edgetts_0978.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0979,fake/edgetts/edgetts_0979.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0980,fake/edgetts/edgetts_0980.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0981,fake/edgetts/edgetts_0981.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0982,fake/edgetts/edgetts_0982.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0983,fake/edgetts/edgetts_0983.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0984,fake/edgetts/edgetts_0984.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0985,fake/edgetts/edgetts_0985.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0986,fake/edgetts/edgetts_0986.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0987,fake/edgetts/edgetts_0987.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0988,fake/edgetts/edgetts_0988.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0989,fake/edgetts/edgetts_0989.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0990,fake/edgetts/edgetts_0990.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0991,fake/edgetts/edgetts_0991.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0992,fake/edgetts/edgetts_0992.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0993,fake/edgetts/edgetts_0993.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0994,fake/edgetts/edgetts_0994.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0995,fake/edgetts/edgetts_0995.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_0996,fake/edgetts/edgetts_0996.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0997,fake/edgetts/edgetts_0997.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0998,fake/edgetts/edgetts_0998.wav,fake,edgetts,neural_tts_commercial,train
edgetts_0999,fake/edgetts/edgetts_0999.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1000,fake/edgetts/edgetts_1000.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1001,fake/edgetts/edgetts_1001.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1002,fake/edgetts/edgetts_1002.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1003,fake/edgetts/edgetts_1003.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1004,fake/edgetts/edgetts_1004.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1005,fake/edgetts/edgetts_1005.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1006,fake/edgetts/edgetts_1006.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1007,fake/edgetts/edgetts_1007.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1008,fake/edgetts/edgetts_1008.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1009,fake/edgetts/edgetts_1009.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1010,fake/edgetts/edgetts_1010.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1011,fake/edgetts/edgetts_1011.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1012,fake/edgetts/edgetts_1012.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_1013,fake/edgetts/edgetts_1013.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1014,fake/edgetts/edgetts_1014.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1015,fake/edgetts/edgetts_1015.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_1016,fake/edgetts/edgetts_1016.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_1017,fake/edgetts/edgetts_1017.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1018,fake/edgetts/edgetts_1018.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1019,fake/edgetts/edgetts_1019.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1020,fake/edgetts/edgetts_1020.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1021,fake/edgetts/edgetts_1021.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_1022,fake/edgetts/edgetts_1022.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1023,fake/edgetts/edgetts_1023.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1024,fake/edgetts/edgetts_1024.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1025,fake/edgetts/edgetts_1025.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1026,fake/edgetts/edgetts_1026.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1027,fake/edgetts/edgetts_1027.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1028,fake/edgetts/edgetts_1028.wav,fake,edgetts,neural_tts_commercial,test_seen
edgetts_1029,fake/edgetts/edgetts_1029.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1030,fake/edgetts/edgetts_1030.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1031,fake/edgetts/edgetts_1031.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1032,fake/edgetts/edgetts_1032.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1033,fake/edgetts/edgetts_1033.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1034,fake/edgetts/edgetts_1034.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1035,fake/edgetts/edgetts_1035.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1036,fake/edgetts/edgetts_1036.wav,fake,edgetts,neural_tts_commercial,train
edgetts_1037,fake/edgetts/edgetts_1037.wav,fake,edgetts,neural_tts_commercial,train
